"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"2193",329.940426912665,50.8677574019648,0.544303797468355,2017,0.772151898734177,0.668,1
"2194",330.946136123452,50.8741550274669,0.531645569620253,2016,0.765822784810127,0.664,1
"2195",331.951922988816,50.8798984872495,0.506329113924051,2025,0.753164556962026,0.7,1
"2196",332.957779263342,50.8849813796913,0.468354430379747,2020,0.734177215189874,0.68,1
"2197",333.963696567813,50.8893980438117,0.455696202531646,2020,0.727848101265823,0.68,1
"2198",334.969666404972,50.8931435639588,0.544303797468355,2023,0.772151898734177,0.692,1
"2199",335.975680176212,50.896213773872,0.632911392405063,2028,0.816455696202532,0.712,1
"2200",336.981729197564,50.898605260113,0.582278481012658,2028,0.791139240506329,0.712,1
"2201",337.987804717607,50.9003153648764,0.569620253164557,2026,0.784810126582279,0.704,1
"2202",338.993897931297,50.9013421881675,0.481012658227848,2021,0.740506329113924,0.684,1
"2203",340,50.9016845893677,0.481012658227848,2020,0.740506329113924,0.68,1
"2204",341.006102068703,50.9013421881675,0.253164556962025,2023,0.626582278481013,0.692,1
"2205",342.012195282393,50.9003153648764,-0.0886075949367089,2005,0.455696202531646,0.62,2
"2206",343.018270802436,50.898605260113,-0.417721518987342,2049,0.291139240506329,0.796,2
"2207",344.024319823788,50.896213773872,-0.367088607594937,2047,0.316455696202532,0.788,2
"2208",345.030333595028,50.8931435639588,-0.10126582278481,2041,0.449367088607595,0.764,2
"2209",346.036303432187,50.8893980438117,0.0759493670886076,1975,0.537974683544304,0.5,3
"2210",347.042220736658,50.8849813796913,0.0506329113924051,1861,0.525316455696203,0.044,3
"2211",348.048077011184,50.8798984872495,-0.0379746835443038,1893,0.481012658227848,0.172,3
"2212",349.053863876548,50.8741550274669,0.113924050632911,2015,0.556962025316456,0.66,1
"2213",350.059573087335,50.8677574019648,0.329113924050633,2017,0.664556962025317,0.668,1
"2214",351.065196547882,50.8607127476848,0.430379746835443,2017,0.715189873417722,0.668,1
"2215",352.070726326898,50.853028930942,0.430379746835443,2017,0.715189873417722,0.668,1
"2216",353.076154671871,50.8447145408466,0.417721518987342,2017,0.708860759493671,0.668,1
"2217",354.081474025319,50.8357788820691,0.443037974683545,2017,0.721518987341772,0.668,1
"2222",359.106186562837,50.7821562688615,0.430379746835443,2017,0.715189873417722,0.668,1
"2246",303.811428945161,51.1000552112097,-0.0886075949367089,2020,0.455696202531646,0.68,2
"2247",304.813228180166,51.121158380119,-0.0379746835443038,1975,0.481012658227848,0.5,3
"2248",305.815273112605,51.141971341604,0.0886075949367089,2035,0.544303797468354,0.74,1
"2249",306.817562552505,51.1624697955463,-0.0632911392405063,1939,0.468354430379747,0.356,3
"2250",307.820094915251,51.182629885927,0.164556962025316,2040,0.582278481012658,0.76,1
"2251",308.82286821833,51.2024282242601,0.455696202531646,2043,0.727848101265823,0.772,1
"2252",309.825880078953,51.2218419122688,0.556962025316456,2042,0.778481012658228,0.768,1
"2253",310.829127712114,51.2408485637998,0.59493670886076,2038,0.79746835443038,0.752,1
"2254",311.832607933047,51.2594263260493,0.582278481012658,2025,0.791139240506329,0.7,1
"2255",312.836317157523,51.2775538999763,0.607594936708861,2025,0.80379746835443,0.7,1
"2256",313.840251397851,51.2952105598782,0.607594936708861,2025,0.80379746835443,0.7,1
"2257",314.84440627479,51.3123761724913,0.620253164556962,2024,0.810126582278481,0.696,1
"2258",315.848777013386,51.329031215046,0.582278481012658,2024,0.791139240506329,0.696,1
"2259",316.853358456019,51.3451567928673,0.582278481012658,2026,0.791139240506329,0.704,1
"2260",317.858145061011,51.360734655983,0.632911392405063,2029,0.816455696202532,0.716,1
"2261",318.863130914257,51.3757472152057,0.645569620253164,2030,0.822784810126582,0.72,1
"2262",319.868309733103,51.3901775573552,0.582278481012658,2030,0.791139240506329,0.72,1
"2263",320.87367488181,51.4040094599199,0.556962025316456,2029,0.778481012658228,0.716,1
"2264",321.879219375622,51.4172274048252,0.544303797468355,2029,0.772151898734177,0.716,1
"2265",322.884935893999,51.4298165916142,0.531645569620253,2029,0.765822784810127,0.716,1
"2266",323.890816792446,51.4417629498915,0.531645569620253,2029,0.765822784810127,0.716,1
"2267",324.896854115012,51.4530531510645,0.531645569620253,2029,0.765822784810127,0.716,1
"2268",325.903039607661,51.4636746193914,0.518987341772152,2029,0.759493670886076,0.716,1
"2269",326.909364733587,51.4736155423495,0.544303797468355,2030,0.772151898734177,0.72,1
"2270",327.915820687817,51.4828648803009,0.569620253164557,2030,0.784810126582279,0.72,1
"2271",328.922398411839,51.49141237547,0.569620253164557,2029,0.784810126582279,0.716,1
"2272",329.92908861263,51.4992485602754,0.544303797468355,2027,0.772151898734177,0.708,1
"2273",330.93588177842,51.5063647649477,0.569620253164557,2026,0.784810126582279,0.704,1
"2274",331.942768196833,51.5127531244916,0.518987341772152,2023,0.759493670886076,0.692,1
"2275",332.949737973384,51.518406584974,0.430379746835443,2023,0.715189873417722,0.692,1
"2276",333.956781050521,51.5233189091443,0.481012658227848,2023,0.740506329113924,0.692,1
"2277",334.963887227094,51.527484681387,0.59493670886076,2026,0.79746835443038,0.704,1
"2278",335.971046177565,51.5308993120084,0.683544303797468,2028,0.841772151898734,0.712,1
"2279",336.978247471852,51.5335590408634,0.696202531645569,2031,0.848101265822785,0.724,1
"2280",337.985480597257,51.535460940325,0.683544303797468,2029,0.841772151898734,0.716,1
"2281",338.992734979694,51.5366029175874,0.670886075949367,2029,0.835443037974683,0.716,1
"2282",340,51.5369837163047,0.430379746835443,2026,0.715189873417722,0.704,1
"2283",341.007265020306,51.5366029175874,0.10126582278481,2028,0.550632911392405,0.712,1
"2284",342.014519402743,51.535460940325,-0.113924050632911,1993,0.443037974683544,0.572,2
"2285",343.021752528148,51.5335590408634,-0.569620253164557,2050,0.215189873417721,0.8,2
"2286",344.028953822435,51.5308993120084,-0.164556962025316,2046,0.417721518987342,0.784,2
"2287",345.036112772906,51.527484681387,-0.126582278481013,2041,0.436708860759494,0.764,2
"2288",346.043218949479,51.5233189091443,0.0632911392405063,1975,0.531645569620253,0.5,3
"2289",347.050262026616,51.518406584974,0.0632911392405063,2010,0.531645569620253,0.64,2
"2290",348.057231803167,51.5127531244916,0.151898734177215,2017,0.575949367088608,0.668,1
"2291",349.06411822158,51.5063647649477,0.227848101265823,2015,0.613924050632911,0.66,1
"2292",350.07091138737,51.4992485602754,0.39240506329114,2017,0.69620253164557,0.668,1
"2293",351.077601588161,51.49141237547,0.430379746835443,2017,0.715189873417722,0.668,1
"2294",352.084179312183,51.4828648803009,0.405063291139241,2017,0.70253164556962,0.668,1
"2295",353.090635266413,51.4736155423495,0.417721518987342,2017,0.708860759493671,0.668,1
"2296",354.096960392339,51.4636746193914,0.430379746835443,2017,0.715189873417722,0.668,1
"2325",303.778086025367,51.681255643172,0.0886075949367089,1879,0.544303797468354,0.116,3
"2326",304.780171352548,51.7046325391539,-0.0759493670886076,1975,0.462025316455696,0.5,2
"2327",305.782547251843,51.7276853035718,-0.0759493670886076,1939,0.462025316455696,0.356,3
"2328",306.785212441115,51.7503871549745,-0.0886075949367089,1939,0.455696202531646,0.356,3
"2329",307.788165164512,51.7727118121862,0.316455696202532,2049,0.658227848101266,0.796,1
"2330",308.791403188231,51.7946335193798,0.316455696202532,2041,0.658227848101266,0.764,1
"2331",309.794923798656,51.8161270703322,0.544303797468355,2025,0.772151898734177,0.7,1
"2332",310.798723797404,51.8371678317472,0.569620253164557,2025,0.784810126582279,0.7,1
"2333",311.802799505367,51.8577317659104,0.607594936708861,2025,0.80379746835443,0.7,1
"2334",312.807146760353,51.877795452354,0.607594936708861,2025,0.80379746835443,0.7,1
"2335",313.811760919924,51.8973361087845,0.620253164556962,2028,0.810126582278481,0.712,1
"2336",314.816636864668,51.9163316111795,0.620253164556962,2024,0.810126582278481,0.696,1
"2337",315.821769006332,51.9347605131443,0.607594936708861,2025,0.80379746835443,0.7,1
"2338",316.827151285295,51.9526020642473,0.670886075949367,2029,0.835443037974683,0.716,1
"2339",317.832777186223,51.9698362278804,0.683544303797468,2031,0.841772151898734,0.724,1
"2340",318.83863974189,51.9864436980922,0.70886075949367,2032,0.854430379746835,0.728,1
"2341",319.844731545835,52.0024059157795,0.683544303797468,2033,0.841772151898734,0.732,1
"2342",320.851044758608,52.0177050839842,0.620253164556962,2032,0.810126582278481,0.728,1
"2343",321.857571123835,52.0323241825687,0.607594936708861,2032,0.80379746835443,0.728,1
"2344",322.864301979932,52.0462469820445,0.582278481012658,2031,0.791139240506329,0.724,1
"2345",323.87122827421,52.0594580566739,0.632911392405063,2038,0.816455696202532,0.752,1
"2346",324.878340578329,52.0719427968319,0.658227848101266,2033,0.829113924050633,0.732,1
"2347",325.88562910453,52.0836874206281,0.670886075949367,2038,0.835443037974683,0.752,1
"2348",326.893083723525,52.0946789848033,0.683544303797468,2038,0.841772151898734,0.752,1
"2349",327.900693981081,52.1049053948765,0.620253164556962,2038,0.810126582278481,0.752,1
"2350",328.908449120259,52.1143554146199,0.569620253164557,2032,0.784810126582279,0.728,1
"2351",329.916338098408,52.1230186747526,0.582278481012658,2029,0.791139240506329,0.716,1
"2352",330.924349609548,52.1308856809705,0.582278481012658,2027,0.791139240506329,0.708,1
"2353",331.932472105755,52.1379478212476,0.518987341772152,2026,0.759493670886076,0.704,1
