"","lons","lats","max_detect","when_detect","max_detect_scaled","when_detect_scaled","cluster"
"5202",-27.4638060439846,58.6984048593618,-0.0886075949367089,1986,0.455696202531646,0.544,1
"5203",-26.5024100360715,58.7534770693277,-0.126582278481013,1985,0.436708860759494,0.54,1
"5204",-25.5416409255959,58.8124559717422,-0.0632911392405063,1983,0.468354430379747,0.532,1
"5205",-24.5815352780725,58.875305593129,-0.0379746835443038,1982,0.481012658227848,0.528,1
"5206",-23.6221280121164,58.9419878273384,0.164556962025316,2037,0.582278481012658,0.748,1
"5207",-22.6634523063484,59.0124625004711,0.177215189873418,2037,0.588607594936709,0.748,1
"5208",-21.7055395092087,59.0866874385467,0.316455696202532,2037,0.658227848101266,0.748,1
"5209",-20.748419051772,59.164618537678,0.341772151898734,2037,0.670886075949367,0.748,1
"5210",-19.7921183636287,59.2462098365094,0.316455696202532,2041,0.658227848101266,0.764,1
"5211",-18.8366627919029,59.3314135906726,0.278481012658228,2038,0.639240506329114,0.752,1
"5212",-17.882075523441,59.4201803490098,0.278481012658228,2042,0.639240506329114,0.768,1
"5213",-16.9283775102087,59.512459031315,0.227848101265823,2017,0.613924050632911,0.668,1
"5214",-15.9755873979049,59.6081970073414,0.215189873417722,2038,0.607594936708861,0.752,1
"5215",-15.0237214578006,59.7073401768256,0.20253164556962,2049,0.60126582278481,0.796,1
"5216",-14.0727935217857,59.8098330502817,0.151898734177215,2053,0.575949367088608,0.812,1
"5217",-13.1228149205978,59.9156188303195,-0.430379746835443,2020,0.284810126582278,0.68,2
"5218",-12.173794425194,60.0246394932484,-0.240506329113924,2020,0.379746835443038,0.68,2
"5219",-11.2257381912158,60.136835870731,0.227848101265823,2060,0.613924050632911,0.84,1
"5220",-10.2786497064749,60.2521477312581,0.405063291139241,2065,0.70253164556962,0.86,1
"5221",-9.33252974139094,60.3705138612244,0.379746835443038,2050,0.689873417721519,0.8,1
"5222",-8.38737630229463,60.4918721453885,0.189873417721519,2066,0.59493670886076,0.864,1
"5223",-7.44318458748859,60.6161596465141,-0.645569620253164,2044,0.177215189873418,0.776,2
"5224",-6.49994694597007,60.7433126839943,-0.59493670886076,2043,0.20253164556962,0.772,2
"5225",-5.557652838688,60.8732669112737,-0.544303797468355,2043,0.227848101265823,0.772,2
